run_id,run_at_utc,tool_built_at_utc,job,category,set_kind,pdf,issue_date,issue_date_from_name,bytes,pages,plan_sheets,sheets_written,sheets_failed,sheets_not_plan,assembly_cards,storeys_read,has_model,model_error,sheets_placed,storeys_built,walls,columns,floors,storeys_with_plate,seconds,error,yardstick,yardstick_storeys,shared_storeys,frame_from_grids,frame_support,ours_compared,ours_median_mm,ours_within_100,theirs_compared,theirs_within_100,yardstick_note
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","01806-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01806-01 (Structural Input Vancouver, BC)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"4.5424168",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","01810-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01810-01 (North Rd & Young Dr Coquitlam)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"3.6629967",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","01811-01","01 Small Jobs","structural","\\Kor-fs01\Projects\Projects\01 Small Jobs\01811-01 (456 Barkley Rd Kelowna)\05 Stickfile\01783-01 2026-02-23 Bean Around The World Lytton Stickfile.pdf","2026-02-23","True","878068","5","2","1","0","3","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"3.1303883",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30477-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30477-01 (2275 Kelly Ave, PoCo)\05 Stickfile\30477-01 - 2279 Kelly - Struct Stick - 2022-10-07.pdf","2022-10-07","True","11685206","17","10","10","0","7","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"39.3450338",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30553-06","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30553-06 (Evolve Level 2 Structural Drawing Update)\05 Stickfile\30553-06 2022-05-05 Evolve Stickfile.pdf","2022-05-05","True","2540071","4","3","3","0","1","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"4.3843434",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30654-04","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30654-04 (1075 Crestline, West Van-Update Drawings)\05 Stickfile\30654-01 2024-07-18 - Crestline - Stickfile.pdf","2024-07-18","True","8422518","10","5","5","0","5","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"117.4999268",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30694-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30694-01 (SOLO District Phase 4 Tower C)\05 Stickfile\30694-01 2025-06-08 SOLO 4 Stickfile (IFC up to SSI-28).pdf","2025-06-08","True","38611120","87","60","74","0","27","4","60","True",,"46","63","1485","920","29","22","590.9896221",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30725-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30725-01 (Fraserview Care Facility)\05 Stickfile\30725 Struc Stickfile 2019-07-04.pdf","2019-07-04","True","17185395","18","12","12","0","6","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"369.7936099",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30743-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30743-01 (Green, 700 Block East 3rd St, N Vancouver)\05 Stickfile\30743-01 Struct Stickfile 2020-04-28.pdf","2020-04-28","True","31370233","40","0","0","0","40","0","0","False","no plan sheet with structure on it",,,,,,,"181.9344548",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30751-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30751-01 (365 East 2nd St)\05 Stickfile\30751-01 - 365 Res - Struct Stickfile - 2021-11-18.pdf","2021-11-18","True","13903130","24","11","11","0","13","0","0","True",,"0","3","0","86","0","0","27.0623962",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30756-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30756-01 (325-343 West 41st Avenue - Small Rental, Vancouver)\05 Stickfile\30756-01 - 2025-12-15 -  5696 Alberta St - Stickfile.pdf","2025-12-15","True","10394325","31","13","21","0","18","0","18","True",,"13","18","278","398","6","4","102.8295611",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\30756-01.e2k","0","0","True","0","0",,"0","0","0",
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30768-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30768-01 (Riva Bldg 5 - Alderbridge Way, Richmond)\05 Stickfile\30768-01 2026-09-04 NEW Riva Bldg 5 Stickfile.pdf","2026-09-04","True","15821195","39","18","18","0","21","0","0","False","no storeys: the elevations chained none and no plan names one",,,,,,,"1085.386505",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30780-08","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30780-08 (Hyatt Place Signage 6505 Burnaby)\05 Stickfile\30780-01 2025-11-07 Hyatt Signage Stickfile.pdf","2025-11-07","True","263026","1","0","0","0","1","0","0","False","no plan sheet with structure on it",,,,,,,"1.3210777",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30780-10","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30780-10 (6505 Sussex Ave Hyatt Signage Install)\05 Stickfile\30780-01 2026-03-03 Hyatt Signage Stickfile.pdf","2026-03-03","True","204541","1","0","0","0","1","0","0","False","no plan sheet with structure on it",,,,,,,"0.2622129",,,,,,,,,,,,
"9b03d0ab-f1ee-4be4-bcb3-e00d504348f0","2026-09-13T05:03:27.4490445Z","2026-09-13T05:01:52.7786068Z","30783-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30783-01 (500 Foster Avenue & 633 North Road, Coquitlam - HIGH-RISE)\05 Stickfile\30783-01 - 2026-05-04 - 500 Foster Ave - Stickfile (Including SSI 23).pdf","2026-05-04","True","18602317","82","48","69","0","34","0","0","True",,"38","53","1222","1662","6","3","320.0718914",,,,,,,,,,,,
